tag1,tag2,tag3
de, SP O, O
falta, NC O, O
-, Fx , O
1-1, Z O, O
0, Fp , O
,,
Min.70, Z O, O
:, Fd , O
Mario, NC B-PE, B-PER
Stanic, NC I-PER, I-PER
de, SP O, O
cabeza, NC O, O
-, Fc , O
tras, SP O, O
saque, VMS O, O
de, SP O, O
esquina, NC O, O
-, Fx , O
1-2, Z O, O
0, Fp , O
,,
Min.83, Z O, O
:, Fd , O
Roberto, NC B-PER, B-PER
Baggio, NC I-PER, I-PER
-, Fc , O
con, SP O, O
la, DA O, O
izquierda, NC O, O
desde, SP O, O
el, DA O, O
borde, NC O, O
del, SP O, O
area, NC O, O
-, Fx , O
1-3, Z O, O
0, Fp , O
,,
Min.90, Z O, O
:, Fd , O
Zamorano, AQ B-PER, B-PER
bate, NC O, O
por, SP O, O
bajo, NC O, O
a, SP , O
Buffon, NC B-PER, B-PER
0, Fp , O
,,
Arbitro, VMI O, O
:, Fd , O
Graziano, NC B-PER, B-PER
Cesari, NC I-PER, I-PER
0, Fp , O
,,
Mostro, VMI O, O
tarjeta, NC O, O
amarilla, AQ O, O
a, SP , O
Cannavaro, NC B-PER, B-PER
(, Fpa , O
m.68, Z O, O
), Fpt , O
-, Fc , O
R., NC B, B-PER
Baggio, AQ I-PER, I-PER
(, Fpa , O
m.83, Z O, O
), Fpt , O
0, Fp , O
,,
Incidencias, NC O, O
:, Fd , O
Partido, NC O, O
de, SP O, O
desempate, NC O, O
para, SP O, O
la, DA O, O
fase, NC O, O
previa, AQ O, O
de, SP O, O
la, DA O, O
Liga, NC B-M, B-MISC
de, SP I, I-MISC
Campeones, NC I-MISC, I-MISC
de, SP O, O
Europa, NC B-LOC, B-LOC
-, Fg , O
al, SP O, O
haber, VAN O, O
acabado, VMP O, O
ambos, DN O, O
equipos, NC O, O
empatados, AQ O, O
a, SP , O
puntos, NC O, O
en, SP O, O
la, DA O, O
cuarta, AO O, O
plaza, NC O, O
liguera, AQ O, O
-, Fg , O
-, Fc , O
disputado, VMP O, O
en, SP O, O
el, DA O, O
estadio, NC O, O
Bentegodi, AQ B-LOC, B-LOC
-, Fc , O
de, SP O, O
Verona, NC B-LOC, B-LOC
0, Fp , O
,,
En, SP O, O
el, DA O, O
minuto, NC O, O
30, Z O, O
se, P0 O, O
lesiono, VMI O, O
Christian, VMN B-PER, B-PER
Vieri, AQ I-PE, I-PER
-, Fc , O
al, SP O, O
que, PR O, O
se, P0 O, O
le, PP O, O
puso, VMI O, O
un, DI O, O
fuerte, AQ O, O
vendaje, NC O, O
en, SP O, O
el, DA O, O
muslo, NC O, O
derecho, AQ O, O
-, Fc , O
tras, SP O, O
lo, DA O, O
cual, PR O, O
fue, VSI O, O
sustituido, VMP O, O
0, Fp , O
,,
Los, DA O, O
primeros, AO O, O
examenes, NC O, O
medicos, AQ O, O
apuntan, VMI O, O
a, SP , O
una, DI O, O
contractura, NC O, O
muscular, AQ O, O
0, Fp , O
,,
Mexico, NC B-LOC, B-LOC
-, Fc , O
23, Z O, O
may, NC O, O
(, Fpa , O
EFE, NC B-, B-ORG
), Fpt , O
0, Fp , O
,,
-, Fg , O
,,
La, DA O, O
Bolsa, NC B-OR, B-ORG
Mexicana, AQ I-ORG, I-ORG
de, SP I, I-ORG
Valores, NC I-ORG, I-ORG
cerro, VMI O, O
sus, DP O, O
operaciones, NC O, O
hoy, RG O, O
con, SP O, O
una, DI O, O
perdida, NC O, O
del, SP O, O
1-11, Z O, O
por, SP O, O
ciento, PN O, O
-, Fc , O
tras, SP O, O
retroceder, VMN O, O
62-87, Z O, O
puntos, NC O, O
0, Fp , O
,,
El, DA O, O
Indice, VMS B-MIS, B-MISC
de, SP I, I-MISC
Precios., NC I-MISC, I-MISC
Cotizaciones, NC I-MISC, I-MISC
(, Fpa , O
IPC, NC B-, B-MISC
), Fpt , O
-, Fc , O
que, PR O, O
es, VSI O, O
el, DA O, O
principal, AQ O, O
indicador, NC O, O
bursatil, AQ O, O
-, Fc , O
se, P0 O, O
situo, VMI O, O
en, SP O, O
las, DA O, O
5.593-58, Z O, O
unidades, NC O, O
0, Fp , O
,,
En, SP O, O
la, DA O, O
sesion, NC O, O
de, SP O, O
hoy, RG O, O
se, P0 O, O
negociaron, VMI O, O
75-9, Z O, O
millones, NC O, O
de, SP O, O
titulos, NC O, O
por, SP O, O
los, DA O, O
que, PR O, O
se, P0 O, O
pago, VMI O, O
1.030-2, Z O, O
millones, NC O, O
de, SP O, O
pesos, NC O, O
(, Fpa , O
unos, DI O, O
108-4, Z O, O
millones, NC O, O
de, SP O, O
dolares, NC O, O
), Fpt , O
-, Fc , O
de, SP O, O
un, DI O, O
total, AQ O, O
de, SP O, O
72, Z O, O
emisoras, NC O, O
de, SP O, O
las, DA O, O
cuales, PR O, O
-, Fc , O
32, Z O, O
ganaron, VMI O, O
-, Fc , O
29, Z O, O
perdieron, VMI O, O
y, CC , O
11, Z O, O
se, P0 O, O
mantuvieron, VMI O, O
sin, SP O, O
cambios, NC O, O
0, Fp , O
,,
Los, DA O, O
titulos, NC O, O
que, PR O, O
obtuvieron, VMI O, O
las, DA O, O
principales, AQ O, O
ganancias, NC O, O
fueron, VSI O, O
PYP, AQ B-, B-MISC
B, NC , I-MISC
con, SP O, O
el, DA O, O
15-00, Z O, O
por, SP O, O
ciento, PN O, O
-, Fx , O
SANLUIS, VMI B-MISC, B-MISC
CPO, AQ I-, I-MISC
-, Fc , O
con, SP O, O
el, DA O, O
7-14, Z O, O
por, SP O, O
ciento, PN O, O
-, Fx , O
y, CC , O
MASECA, AQ B-MIS, B-MISC
B, NC , I-MISC
-, Fc , O
con, SP O, O
el, DA O, O
6-50, Z O, O
por, SP O, O
ciento, PN O, O
0, Fp , O
,,
Las, DA O, O
acciones, NC O, O
que, PR O, O
registraron, VMI O, O
las, DA O, O
principales, AQ O, O
perdidas, NC O, O
fueron, VSI O, O
IASASA, AQ B-MIS, B-MISC
-, Fc , O
un, DI O, O
14-29, Z O, O
por, SP O, O
ciento, PN O, O
-, Fx , O
HILASAL, VMI B-MISC, B-MISC
A, SP , I-MISC
-, Fc , O
un, DI O, O
10-00, Z O, O
por, SP O, O
ciento, PN O, O
-, Fx , O
y, CC , O
GFBITAL, AQ B-MISC, B-MISC
B, NC , I-MISC
-, Fc , O
un, DI O, O
8-23, Z O, O
por, SP O, O
ciento, PN O, O
0, Fp , O
,,
La, DA O, O
mayoria, NC O, O
de, SP O, O
los, DA O, O
sectores, NC O, O
registraron, VMI O, O
perdidas, NC O, O
-, Fc , O
de, SP O, O
las, DA O, O
cuales, PR O, O
la, DA O, O
principal, AQ O, O
fue, VSI O, O
para, SP O, O
industria, NC O, O
extractiva, AQ O, O
(, Fpa , O
-2-78, Z O, O
por, SP O, O
ciento, PN O, O
), Fpt , O
-, Fc , O
seguido, AQ O, O
de, SP O, O
comunicaciones, NC O, O
y, CC , O
transportes, NC O, O
-, Fc , O
un, DI O, O
2-69, Z O, O
por, SP O, O
ciento, PN O, O
0, Fp , O
,,
Paris, VMI B-LO, B-LOC
-, Fc , O
23, Z O, O
may, NC O, O
(, Fpa , O
EFE, NC B-, B-ORG
), Fpt , O
0, Fp , O
,,
-, Fg , O
,,
El, DA O, O
presidente, NC O, O
de, SP O, O
la, DA O, O
Comunidad, NC B-LOC, B-LOC
Valenciana, AQ I-LOC, I-LOC
-, Fc , O
Eduardo, VMI B-PER, B-PER
Zaplana, AQ I-PER, I-PER
-, Fc , O
pronostico, VMI O, O
hoy, RG O, O
la, DA O, O
victoria, NC O, O
del, SP O, O
Valencia, NC B-ORG, B-ORG
frente, RG O, O
al, SP O, O
Real, AQ B-O, B-ORG
Madrid, NC I-ORG, I-ORG
-, Fe , O
si, CS O, O
las, DA O, O
cosas, NC O, O
transcurren, VMI O, O
normalmente, RG O, O
-, Fe , O
ma�ana, NC O, O
en, SP O, O
la, DA O, O
final, NC O, O
de, SP O, O
la, DA O, O
Liga, NC B-O, B-ORG
de, SP I, I-ORG
Campeones, NC I-ORG, I-ORG
en, SP O, O
el, DA O, O
Estadio, NC B-LOC, B-LOC
de, SP I, I-LOC
Francia, NC I-LOC, I-LOC
0, Fp , O
,,
-, Fe , O
Si, CS O, O
tenemos, VMI O, O
un, DI O, O
partido, NC O, O
en, SP O, O
el, DA O, O
que, PR O, O
nadie, PI O, O
comete, VMI O, O
graves, AQ O, O
errores, NC O, O
-, Fc , O
ni, CC O, O
graves, AQ O, O
aciertos, NC O, O
-, Fc , O
si, CS O, O
el, DA O, O
Valencia, NC B-ORG, B-ORG
juega, VMI O, O
como, CS O, O
esta, VMI O, O
jugando, VMG O, O
y, CC , O
el, DA O, O
Madrid, NC B-ORG, B-ORG
juega, VMI O, O
como, CS O, O
esta, VMI O, O
jugando, VMG O, O
-, Fc , O
pues, CS O, O
no, RN O, O
tiene, VMI O, O
que, CS O, O
haber, VAN O, O
mucha, DI O, O
dificultad, NC O, O
para, SP O, O
que, CS O, O
el, DA O, O
Valencia, NC B-ORG, B-ORG
gane, VMS O, O
la, DA O, O
Copa, NC B-M, B-MISC
de, SP I, I-MISC
Europa, NC I-MIS, I-MISC
-, Fe , O
-, Fc , O
declaro, VMI O, O
Zaplana, NC B-PER, B-PER
0, Fp , O
,,
-, Fe , O
Pero, CC O, O
eso, PD O, O
no, RN O, O
es, VSI O, O
ninguna, DI O, O
garantia, NC O, O
..., Fs O, O
todas, DI O, O
las, DA O, O
precauciones, NC O, O
tienen, VMI O, O
que, CS O, O
ser, VSN O, O
pocas, DI O, O
-, Fe , O
ante, SP O, O
un, DI O, O
partido, NC O, O
de, SP O, O
esa, DD O, O
naturaleza, NC O, O
-, Fc , O
agrego, VMI O, O
el, DA O, O
presidente, NC O, O
de, SP O, O
la, DA O, O
Comunidad, NC B-LOC, B-LOC
Valenciana, AQ I-LOC, I-LOC
quien, PR O, O
-, Fc , O
en, SP O, O
cualquier, DI O, O
caso, NC O, O
-, Fc , O
insistio, VMI O, O
en, SP O, O
que, CS O, O
el, DA O, O
Valencia, NC B-ORG, B-ORG
es, VSI O, O
el, DA O, O
equipo, NC O, O
que, CS O, O
-, Fe , O
practicamente, RG O, O
esta, VMI O, O
haciendo, VMG O, O
el, DA O, O
mejor, AQ O, O
futbol, NC O, O
de, SP O, O
Europa, NC B-LOC, B-LOC
en, SP O, O
estos, DD O, O
momentos, NC O, O
-, Fe , O
0, Fp , O
,,
Respondio, VMI O, O
asi, RG O, O
a, SP , O
preguntas, NC O, O
de, SP O, O
la, DA O, O
prensa, NC O, O
sobre, SP O, O
sus, DP O, O
pronosticos, NC O, O
para, SP O, O
el, DA O, O
partido, NC O, O
tras, SP O, O
presidir, VMN O, O
en, SP O, O
Paris, VMI B-LO, B-LOC
el, DA O, O
acto, NC O, O
de, SP O, O
lanzamiento, NC O, O
de, SP O, O
la, DA O, O
campa�a, NC O, O
internacional, AQ O, O
de, SP O, O
promocion, NC O, O
del, SP O, O
parque, NC O, O
tematico, AQ O, O
-, Fe , B-MISC
Terra, NC I-MI, I-MISC
Mitica, AQ I-MIS, I-MISC
-, Fe , I-MISC
que, PR O, O
abrira, VMI O, O
sus, DP O, O
puertas, NC O, O
en, SP O, O
Benidorm, NC B-LOC, B-LOC
en, SP O, O
julio, NC O, O
proximo, AQ O, O
0, Fp , O
,,
Preguntado, VMP O, O
por, SP O, O
los, DA O, O
problemas, NC O, O
que, PR O, O
pueda, VMS O, O
acarrear, VMN O, O
la, DA O, O
convocatoria, NC O, O
de, SP O, O
huelga, NC O, O
de, SP O, O
los, DA O, O
trenes, NC O, O
de, SP O, O
cercanias, NC O, O
para, SP O, O
ma�ana, NC O, O
en, SP O, O
Paris, VMI B-LO, B-LOC
-, Fc , O
Zaplana, NC B-PER, B-PER
indico, VMI O, O
que, CS O, O
deberia, VMI O, O
afectar, VMN O, O
-, Fe , O
poco, RG O, O
-, Fe , O
a, SP , O
los, DA O, O
aficionados, NC O, O
de, SP O, O
los, DA O, O
dos, DN O, O
equipos, NC O, O
desplazados, AQ O, O
desde, SP O, O
Espa�a, NC B-LOC, B-LOC
0, Fp , O
,,
-, Fe , O
Al, SP O, O
campo, NC O, O
vamos, I O, O
-, Fc , O
aunque, CS O, O
sea, VSS O, O
andando, VMG O, O
unos, DI O, O
kilometros, NC O, O
-, Fe , O
-, Fc , O
aseguro, VMI O, O
0, Fp , O
,,
El, DA O, O
principal, AQ O, O
problema, NC O, O
para, SP O, O
el, DA O, O
miercoles, NC O, O
no, RN O, O
es, VSI O, O
la, DA O, O
amenaza, NC O, O
de, SP O, O
huelga, NC O, O
de, SP O, O
trenes, NC O, O
sino, CC O, O
-, Fe , O
poder, VMN O, O
ganar, VMN O, O
el, DA O, O
partido, NC O, O
0, Fp , O
,,
Yo, PP O, O
deseo, VMI O, O
que, CS O, O
pueda, VMS O, O
ser, VSN O, O
asi, RG O, O
-, Fe , O
-, Fc , O
recalco, VMI O, O
Zaplana, AQ B-PER, B-PER
-, Fc , O
quien, PR O, O
describio, VMI O, O
a, SP , O
Paris, VMI B-LO, B-LOC
como, CS O, O
-, Fe , O
una, DI O, O
fiesta, NC O, O
-, Fe , O
-, Fc , O
llena, AQ O, O
de, SP O, O
ciudadanos, NC O, O
espa�oles, AQ O, O
-, Fc , O
para, SP O, O
esta, DD O, O
-, Fe , O
final, NC O, O
historica, AQ O, O
de, SP O, O
dos, DN O, O
equipos, NC O, O
espa�oles, AQ O, O
-, Fe , O
0, Fp , O
,,
El, DA O, O
presidente, NC O, O
de, SP O, O
la, DA O, O
Generalitat, NC B-ORG, B-ORG
deseo, VMI O, O
que, CS O, O
este, DD O, O
-, Fe , O
exito, NC O, O
-, Fc , O
que, PR O, O
ya, RG O, O
lo, PP O, O
es, VSI O, O
para, SP O, O
el, DA O, O
futbol, NC O, O
espa�ol, AQ O, O
-, Fc , O
para, SP O, O
el, DA O, O
Valencia, NC B-ORG, B-ORG
-, Fc , O
para, SP O, O
el, DA O, O
Madrid, NC B-ORG, B-ORG
-, Fc , O
para, SP O, O
todos, PI O, O
-, Fc , O
especialmente, RG O, O
para, SP O, O
un, DI O, O
equipo, NC O, O
como, CS O, O
el, DA O, O
Valencia, NC B-ORG, B-ORG
que, PR O, O
ha, VAI O, O
conseguido, VMP O, O
uno, PI O, O
de, SP O, O
los, DA O, O
hitos, NC O, O
mas, RG O, O
importantes, AQ O, O
de, SP O, O
su, DP O, O
historia, NC O, O
deportiva, AQ O, O
-, Fe , O
pueda, VMS O, O
coronarse, VMN O, O
ma�ana, NC O, O
-, Fe , O
con, SP O, O
un, DI O, O
exito, NC O, O
todavia, RG O, O
mayor, AQ O, O
:, Fd , O
poder, VMN O, O
llevar, VMN O, O
a, SP , O
la, DA O, O
Comunidad, NC B-LOC, B-LOC
Valenciana, AQ I-LOC, I-LOC
la, DA O, O
Copa, NC B-M, B-MISC
de, SP I, I-MISC
Campeones, NC I-MISC, I-MISC
-, Fe , O
0, Fp , O
,,
Madrid, NC B-LOC, B-LOC
-, Fc , O
23, Z O, O
may, NC O, O
(, Fpa , O
EFE, NC B-, B-ORG
), Fpt , O
0, Fp , O
,,
-, Fg , O
,,
Resultados, VMM O, O
de, SP O, O
los, DA O, O
primeros, AO O, O
partidos, NC O, O
de, SP O, O
las, DA O, O
semifinales, NC O, O
de, SP O, O
la, DA O, O
LEB, NC B-, B-MISC
:, Fd , O
Ourense, VMI B-ORG, B-ORG
86, Z O, O
-, Fg , O
Menorca, VMI B-ORG, B-ORG
69, Z O, O
(, Fpa , O
1-0, Z O, O
), Fpt , O
Alicante, NC B-ORG, B-ORG
84, Z O, O
-, Fg , O
Lleida, VMI B-ORG, B-ORG
72, Z O, O
(, Fpa , O
1-0, Z O, O
), Fpt , O
-, Fg , O
Los, DA O, O
segundos, AO O, O
partidos, NC O, O
se, P0 O, O
jugaran, VMI O, O
el, DA O, O
jueves, NC O, O
0, Fp , O
,,
Washington, NC B-LOC, B-LOC
-, Fc , O
23, Z O, O
may, NC O, O
(, Fpa , O
EFE, NC B-, B-ORG
), Fpt , O
0, Fp , O
,,
-, Fg , O
,,
-, Fe , O
La, DA O, O
prensa, NC O, O
liberal, AQ O, O
-, Fe , O
actuo, VMI O, O
con, SP O, O
prejuicios, NC O, O
contra, SP O, O
la, DA O, O
comunidad, NC O, O
cubano-americana, AQ O, O
-, Fe , O
anticomunista, AQ O, O
-, Fe , O
en, SP O, O
la, DA O, O
cobertura, NC O, O
del, SP O, O
caso, NC O, O
del, SP O, O
ni�o, NC O, O
cubano, AQ O, O
Elian, NC B-PE, B-PER
Gonzalez, AQ I-PER, I-PER
-, Fc , O
segun, SP O, O
un, DI O, O
estudio, NC O, O
divulgado, VMP O, O
hoy, RG O, O
por, SP O, O
el, DA O, O
grupo, NC O, O
-, Fe , B-ORG
Media, DN I-OR, I-ORG
Research, NC I-ORG, I-ORG
Center, AQ I-ORG, I-ORG
-, Fe , I-ORG
0, Fp , O
,,
La, DA O, O
organizacion, NC O, O
de, SP O, O
tendencia, NC O, O
conservadora, AQ O, O
-, Fc , O
con, SP O, O
sede, NC O, O
en, SP O, O
Alexandria, NC B-LOC, B-LOC
(, Fpa , O
Virginia, NC B-LOC, B-LOC
), Fpt , O
-, Fc , O
tiene, VMI O, O
como, CS O, O
mision, NC O, O
-, Fe , O
documentar, VMN O, O
los, DA O, O
prejuicios, NC O, O
de, SP O, O
la, DA O, O
prensa, NC O, O
liberal, AQ O, O
-, Fe , O
e, CC , O
hizo, VMI O, O
una, DI O, O
recopilacion, NC O, O
de, SP O, O
escritos, AQ O, O
y, CC , O
comentarios, NC O, O
hechos, AQ O, O
por, SP O, O
periodistas, NC O, O
de, SP O, O
los, DA O, O
principales, AQ O, O
medios, NC O, O
de, SP O, O
EEUU, NC B-L, B-LOC
sobre, SP O, O
el, DA O, O
-, Fe , O
caso, NC O, O
Elian, AQ B-PE, B-PER
-, Fe , O
0, Fp , O
,,
L., VMI B, B-PER
Brent, AQ I-PE, I-PER
Bozell, AQ I-PER, I-PER
III, NC I-, I-PER
-, Fc , O
fundador, NC O, O
del, SP O, O
centro, NC O, O
de, SP O, O
investigacion, NC O, O
sobre, SP O, O
los, DA O, O
medios, NC O, O
de, SP O, O
comunicacion, NC O, O
-, Fc , O
concluyo, VMI O, O
que, CS O, O
los, DA O, O
sectores, NC O, O
liberales, AQ O, O
de, SP O, O
la, DA O, O
prensa, NC O, O
de, SP O, O
EEUU, NC B-L, B-LOC
atacaron, VMI O, O
injustamente, RG O, O
a, SP , O
los, DA O, O
familiares, NC O, O
de, SP O, O
Miami, NC B-LO, B-LOC
del, SP O, O
-, Fe , O
balserito, NC O, O
-, Fe , O
cubano, AQ O, O
y, CC , O
ensalzaron, VMI O, O
el, DA O, O
gobierno, NC O, O
de, SP O, O
Fidel, NC B-PE, B-PER
Castro, NC I-PER, I-PER
0, Fp , O
,,
A, SP , O
su, DP O, O
vez, NC O, O
-, Fc , O
determino, VMI O, O
que, CS O, O
la, DA O, O
prensa, NC O, O
liberal, AQ O, O
-, Fg , O
en, SP O, O
la, DA O, O
que, PR O, O
incluye, VMI O, O
a, SP , O
CNN, NC B-, B-ORG
-, Fc , O
The, NC B-, B-ORG
New, AQ I-, I-ORG
York, NC I-O, I-ORG
Times, VMS I-OR, I-ORG
-, Fc , O
ABC, NC B-, B-ORG
-, Fc , O
CBS, NC B-, B-ORG
-, Fc , O
Times, VMS B-OR, B-ORG
-, Fc , O
The, VMI B-, B-ORG
Washington, AQ I-ORG, I-ORG
Post, NC I-O, I-ORG
y, CC , O
Newsweek, NC B-ORG, B-ORG
-, Fc , O
entre, SP O, O
otros, DI O, O
-, Fg , O
justifico, VMI O, O
el, DA O, O
excesivo, AQ O, O
uso, NC O, O
de, SP O, O
fuerza, NC O, O
del, SP O, O
Departamento, NC B-ORG, B-ORG
de, SP I, I-ORG
Justicia, NC I-ORG, I-ORG
en, SP O, O
la, DA O, O
operacion, NC O, O
policial, AQ O, O
por, SP O, O
el, DA O, O
cual, PR O, O
se, P0 O, O
saco, VMI O, O
al, SP O, O
ni�o, NC O, O
Elian, AQ B-PE, B-PER
de, SP O, O
la, DA O, O
residencia, NC O, O
de, SP O, O
sus, DP O, O
familiares, NC O, O
de, SP O, O
Miami, NC B-LO, B-LOC
0, Fp , O
,,
El, DA O, O
centro, NC O, O
de, SP O, O
investigacion, NC O, O
dijo, VMI O, O
ademas, RG O, O
que, CS O, O
estos, DD O, O
medios, NC O, O
minimizaron, VMI O, O
en, SP O, O
todo, DI O, O
momento, NC O, O
los, DA O, O
intentos, NC O, O
del, SP O, O
Congreso, NC B-ORG, B-ORG
de, SP I, I-ORG
EEUU, NC I-O, I-ORG
por, SP O, O
investigar, VMN O, O
la, DA O, O
accion, NC O, O
policial, AQ O, O
0, Fp , O
,,
El, DA O, O
estudio, NC O, O
del, SP O, O
-, Fe , B-ORG
Media, DN I-OR, I-ORG
Research, NC I-ORG, I-ORG
Center, AQ I-ORG, I-ORG
-, Fe , I-ORG
fue, VSI O, O
divulgado, VMP O, O
en, SP O, O
una, DI O, O
presentacion, NC O, O
en, SP O, O
el, DA O, O
Capitolio, NC B-LOC, B-LOC
auspiciada, VMP O, O
por, SP O, O
los, DA O, O
congresistas, NC O, O
republicanos, AQ O, O
por, SP O, O
Florida, NC B-PER, B-PER
Ileana, AQ I-PER, I-PER
Ros, NC I-, I-PER
Lehtinen, AQ I-PER, I-PER
y, CC , O
Lincoln, AQ B-PER, B-PER
Diaz, AQ I-P, I-PER
Balart, AQ I-PER, I-PER
-, Fc , O
ambos, PN O, O
de, SP O, O
origen, NC O, O
cubano, AQ O, O
y, CC , O
muy, RG O, O
criticos, AQ O, O
con, SP O, O
el, DA O, O
gobierno, NC O, O
de, SP O, O
Cuba, NC B-L, B-LOC
0, Fp , O
,,
-, Fe , O
En, SP O, O
toda, DI O, O
la, DA O, O
cobertura, NC O, O
y, CC , O
la, DA O, O
controversia, NC O, O
sobre, SP O, O
el, DA O, O
caso, NC O, O
de, SP O, O
Elian, NC B-PE, B-PER
Gonzalez, AQ I-PER, I-PER
-, Fc , O
los, DA O, O
medios, NC O, O
han, VAI O, O
minimizado, VMP O, O
de, SP O, O
tal, DD O, O
manera, NC O, O
las, DA O, O
diferencias, NC O, O
entre, SP O, O
EEUU, NC B-L, B-LOC
y, CC , O
Cuba, VMM B-L, B-LOC
que, CS O, O
gran, AQ O, O
parte, NC O, O
de, SP O, O
la, DA O, O
opinion, NC O, O
publica, AQ O, O
estadounidense, AQ O, O
ahora, RG O, O
piensa, VMI O, O
que, CS O, O
Cuba, VMM B-L, B-LOC
no, RN O, O
es, VSI O, O
diferente, AQ O, O
de, SP O, O
EEUU, NC B-L, B-LOC
-, Fe , O
-, Fc , O
afirmo, VMI O, O
Bozell, AQ B-PER, B-PER
0, Fp , O
,,
Bozell, NP B-PER, B-PER
indico, VMI O, O
que, CS O, O
los, DA O, O
medios, NC O, O
han, VAI O, O
atribuido, VMP O, O
recientemente, RG O, O
a, SP , O
los, DA O, O
cubanoamericanos, NC O, O
adjetivos, AQ O, O
como, CS O, O
-, Fe , O
linea, NC O, O
dura, AQ O, O
-, Fe , O
-, Fc , O
-, Fe , O
militantes, AQ O, O
-, Fe , O
-, Fc , O
-, Fe , O
oportunistas, AQ O, O
-, Fe , O
-, Fc , O
-, Fe , O
disfuncionales, AQ O, O
-, Fe , O
y, CC , O
-, Fe , O
fanaticos, NC O, O
-, Fe , O
0, Fp , O
,,
En, SP O, O
Newsweek, NC B-ORG, B-ORG
-, Fc , O
a, SP , O
la, DA O, O
prima, NC O, O
segunda, AO O, O
de, SP O, O
Elian, NC B-PE, B-PER
-, Fc , O
Marisleysis, NC B-PER, B-PER
-, Fc , O
se, P0 O, O
le, PP O, O
atribuyo, VMI O, O
el, DA O, O
adjetivo, NC O, O
de, SP O, O
-, Fe , O
fiera, AQ O, O
-, Fe , O
-, Fc , O
dijo, VMI O, O
0, Fp , O
,,
Mientras, CS O, O
-, Fc , O
critico, VMI O, O
a, SP , O
la, DA O, O
cadena, NC O, O
NBC, AQ B-, B-ORG
por, SP O, O
introducir, VMN O, O
de, SP O, O
esta, DD O, O
forma, NC O, O
una, DI O, O
noticia, NC O, O
:, Fd , O
-, Fe , O
Algunos, PI O, O
sugieren, VMI O, O
que, CS O, O
es, VSI O, O
equivocado, VMP O, O
esperar, VMN O, O
que, CS O, O
Elian, VMI B-PE, B-PER
Gonzalez, NC I-PER, I-PER
viva, AQ O, O
en, SP O, O
un, DI O, O
lugar, NC O, O
que, PR O, O
no, RN O, O
tolera, VMI O, O
la, DA O, O
disidencia, NC O, O
-, Fc , O
la, DA O, O
libertad, NC O, O
de, SP O, O
expresion, NC O, O
o, CC , O
la, DA O, O
libertad, NC O, O
politica, AQ O, O
0, Fp , O
,,
Se, P0 O, O
refieren, VMI O, O
a, SP , O
Miami, NC B-LO, B-LOC
-, Fe , O
0, Fp , O
,,
Las, DA O, O
criticas, NC O, O
de, SP O, O
este, DD O, O
grupo, NC O, O
conservador, AQ O, O
tambien, RG O, O
incluyen, VMI O, O
un, DI O, O
supuesto, AQ O, O
intento, NC O, O
de, SP O, O
los, DA O, O
-, Fe , O
medios, NC O, O
liberales, AQ O, O
-, Fe , O
por, SP O, O
detener, VMN O, O
cualquier, DI O, O
investigacion, NC O, O
legislativa, AQ O, O
sobre, SP O, O
la, DA O, O
operacion, NC O, O
policial, AQ O, O
por, SP O, O
el, DA O, O
cual, PR O, O
se, P0 O, O
allano, VMI O, O
la, DA O, O
residencia, NC O, O
del, SP O, O
tio, NC O, O
abuelo, NC O, O
de, SP O, O
Elian, NC B-PE, B-PER
-, Fc , O
Lazaro, NC B-PER, B-PER
Gonzalez, AQ I-PER, I-PER
0, Fp , O
,,
-, Fe , O
Con, SP O, O
la, DA O, O
velocidad, NC O, O
de, SP O, O
la, DA O, O
luz, NC O, O
-, Fc , O
la, DA O, O
prensa, NC O, O
presento, VMI O, O
encuestas, NC O, O
que, PR O, O
reflejaban, VMI O, O
el, DA O, O
apoyo, NC O, O
de, SP O, O
la, DA O, O
opinion, NC O, O
publica, AQ O, O
al, SP O, O
operativo, AQ O, O
policial, AQ O, O
y, CC , O
la, DA O, O
oposicion, NC O, O
a, SP , O
las, DA O, O
propuestas, NC O, O
audiencias, NC O, O
del, SP O, O
Congreso, NC B-ORG, B-ORG
-, Fe , O
-, Fc , O
aseguiro, VMI O, O
el, DA O, O
autor, NC O, O
del, SP O, O
estudio, NC O, O
0, Fp , O
,,
La, DA O, O
representante, NC O, O
cubano-americana, AQ O, O
Ileana, AQ B-PER, B-PER
Ros, NC I-, I-PER
Lehtinen, AQ I-PER, I-PER
indico, VMI O, O
que, CS O, O
la, DA O, O
investigacion, NC O, O
de, SP O, O
Bozell, NC B-PER, B-PER
III, AQ I-, I-PER
evidencia, VMI O, O
-, Fe , O
la, DA O, O
distorsion, NC O, O
organizada, AQ O, O
por, SP O, O
la, DA O, O
prensa, NC O, O
liberal, AQ O, O
-, Fe , O
0, Fp , O
,,
-, Fe , O
Las, DA O, O
mentiras, NC O, O
dichas, AQ O, O
por, SP O, O
los, DA O, O
periodistas, NC O, O
es, VSI O, O
una, DI O, O
cosa, NC O, O
que, PR O, O
nos, PP O, O
debe, VMI O, O
preocupar, VMN O, O
a, SP , O
todos, DI O, O
-, Fe , O
-, Fc , O
dijo, VMI O, O
-, Fc , O
al, SP O, O
agregar, VMN O, O
que, CS O, O
sectores, NC O, O
de, SP O, O
la, DA O, O
prensa, NC O, O
estadounidense, AQ O, O
utilizaron, VMI O, O
el, DA O, O
caso, NC O, O
de, SP O, O
Elian, NC B-PE, B-PER
para, SP O, O
propagar, VMN O, O
-, Fe , O
sus, DP O, O
ideas, NC O, O
