tag1,tag2,tag3
y, CC , O
no, RN O, O
precisamente, RG O, O
-, Fc , O
ni, CC O, O
exclusivamente, RG O, O
-, Fc , O
por, SP O, O
una, DI O, O
cuestion, NC O, O
de, SP O, O
adhesion, NC O, O
al, SP O, O
-, Fe , O
oviedismo, NC O, O
-, Fe , O
-, Fc , O
sino, CC O, O
por, SP O, O
la, DA O, O
situacion, NC O, O
general, AQ O, O
de, SP O, O
la, DA O, O
Republica, NC B-ORG, B-ORG
0, Fp , O
,,
-, Fe , O
Hay, VAI O, O
atrasos, NC O, O
en, SP O, O
los, DA O, O
pagos, NC O, O
a, SP , O
militares, AQ O, O
y, CC , O
policias, NC O, O
-, Fc , O
especialmente, RG O, O
los, DA O, O
militares, AQ O, O
-, Fc , O
y, CC , O
si, CS O, O
uno, PI O, O
tiene, VMI O, O
gente, NC O, O
armada, AQ O, O
y, CC , O
pretende, VMI O, O
su, DP O, O
lealtad, NC O, O
me, PP O, O
parece, VMI O, O
logico, AQ O, O
que, CS O, O
por, SP O, O
lo, DA O, O
menos, RG O, O
se, P0 O, O
le, PP O, O
tenga, VMS O, O
bien, RG O, O
atendida, AQ O, O
-, Fe , O
-, Fc , O
subrayo, VMI O, O
Galaverna, NC B-PER, B-PER
0, Fp , O
,,
El, DA O, O
titular, NC O, O
del, SP O, O
Congreso, NC B-ORG, B-ORG
-, Fc , O
que, PR O, O
en, SP O, O
determinadas, AQ O, O
circunstancias, NC O, O
ejerce, VMI O, O
tambien, RG O, O
como, CS O, O
vicepresidente, NC O, O
de, SP O, O
la, DA O, O
Republica, NC B-ORG, B-ORG
-, Fc , O
se, P0 O, O
quejo, VMI O, O
de, SP O, O
la, DA O, O
-, Fe , O
falta, NC O, O
de, SP O, O
temperamento, NC O, O
-, Fe , O
del, SP O, O
Ejecutivo, NC B-ORG, B-ORG
-, Fc , O
que, PR O, O
-, Fc , O
segun, SP O, O
el, PP O, O
-, Fc , O
no, RN O, O
hace, VMI O, O
el, DA O, O
esfuerzo, NC O, O
suficiente, AQ O, O
para, SP O, O
detener, VMN O, O
a, SP , O
Oviedo, NC B-PER, B-PER
0, Fp , O
,,
Estas, DD O, O
criticas, NC O, O
han, VAI O, O
creado, VMP O, O
un, DI O, O
enfrentamiento, NC O, O
entre, SP O, O
el, DA O, O
Legislativo, AQ B-MISC, B-MISC
y, CC , O
el, DA O, O
Ejecutivo, NC B-MISC, B-MISC
-, Fc , O
cuyo, PR O, O
asesor, NC O, O
juridico, AQ O, O
y, CC , O
politico, AQ O, O
-, Fc , O
Agustin, VMI B-PER, B-PER
Gonzalez, AQ I-PER, I-PER
Insfran, AQ I-PER, I-PER
-, Fc , O
acuso, VMI O, O
hoy, RG O, O
a, SP , O
Galaverna, NC B-PER, B-PER
de, SP O, O
pretender, VMN O, O
desplazar, VMN O, O
del, SP O, O
poder, NC O, O
a, SP , O
Gonzalez, NC B-PER, B-PER
Macchi, AQ I-PER, I-PER
0, Fp , O
,,
Para, SP O, O
eso, PD O, O
-, Fc , O
alienta, VMI O, O
-, Fe , O
la, DA O, O
perversa, AQ O, O
intencion, NC O, O
de, SP O, O
hacerle, VMN O, O
aparecer, VMN O, O
al, SP O, O
presidente, NC O, O
como, CS O, O
un, DI O, O
timorato, AQ O, O
-, Fc , O
un, DI O, O
hombre, NC O, O
debil, AQ O, O
que, PR O, O
no, RN O, O
sabe, VMI O, O
conducir, VMN O, O
los, DA O, O
destinos, NC O, O
del, SP O, O
pais, NC O, O
-, Fe , O
-, Fc , O
manifesto, VMI O, O
el, DA O, O
asesor, NC O, O
0, Fp , O
,,
Gonzalez, AQ B-PER, B-PER
Insfran, AQ I-PER, I-PER
nego, VMI O, O
que, CS O, O
el, DA O, O
-, Fe , O
entorno, NC O, O
presidencial, AQ O, O
-, Fe , O
actue, VMM O, O
a, SP , O
favor, NC O, O
de, SP O, O
Oviedo, NC B-PER, B-PER
y, CC , O
obstaculice, VMM O, O
la, DA O, O
posibilidad, NC O, O
de, SP O, O
detenerlo, VMN O, O
0, Fp , O
,,
El, DA O, O
ex, NC O, O
jefe, NC O, O
del, SP O, O
Ejercito, NC B-ORG, B-ORG
-, Fc , O
quien, PR O, O
tiene, VMI O, O
pendiente, NC O, O
de, SP O, O
cumplir, VMN O, O
una, DI O, O
condena, NC O, O
a, SP , O
diez, DN O, O
a�os, NC O, O
de, SP O, O
carcel, NC O, O
por, SP O, O
la, DA O, O
intentona, NC O, O
golpista, AQ O, O
de, SP O, O
1996, Z O, O
-, Fc , O
vive, VMI O, O
en, SP O, O
la, DA O, O
clandestinidad, NC O, O
desde, SP O, O
el, DA O, O
9, Z , O
de, SP O, O
diciembre, NC O, O
pasado, AQ O, O
cuando, CS O, O
renuncio, VMI O, O
al, SP O, O
asilo, NC O, O
politico, AQ O, O
en, SP O, O
Argentina, NC B-LOC, B-LOC
0, Fp , O
,,
En, SP O, O
varias, DI O, O
ocasiones, NC O, O
Oviedo, AQ B-PER, B-PER
ha, VAI O, O
expresado, VMP O, O
a, SP , O
diversos, DI O, O
medios, NC O, O
de, SP O, O
comunicacion, NC O, O
que, PR O, O
esta, VMI O, O
escondido, AQ O, O
en, SP O, O
territorio, NC O, O
paraguayo, AQ O, O
-, Fc , O
protegido, AQ O, O
por, SP O, O
sus, DP O, O
seguidores, NC O, O
de, SP O, O
las, DA O, O
zonas, NC O, O
rurales, AQ O, O
0, Fp , O
,,
En, SP O, O
esta, DD O, O
ocasion, NC O, O
Oviedo, AQ B-PER, B-PER
aseguro, VMI O, O
que, CS O, O
no, RN O, O
participo, VMI O, O
en, SP O, O
la, DA O, O
sublevacion, NC O, O
del, SP O, O
pasado, AQ O, O
jueves, NC O, O
-, Fc , O
pero, CC O, O
las, DA O, O
autoridades, NC O, O
afirman, VMI O, O
que, CS O, O
los, DA O, O
indicios, NC O, O
apuntan, VMI O, O
a, SP , O
el, PP O, O
-, Fc , O
comenzando, VMG O, O
por, SP O, O
el, DA O, O
hecho, NC O, O
de, SP O, O
que, CS O, O
los, DA O, O
civiles, AQ O, O
y, CC , O
militares, AQ O, O
detenidos, AQ O, O
en, SP O, O
el, DA O, O
principal, AQ O, O
escenario, NC O, O
de, SP O, O
los, DA O, O
hechos, NC O, O
-, Fc , O
la, DA O, O
I, NC , B-ORG
Division, NC I-ORG, I-ORG
de, SP I, I-ORG
Caballeria, NC I-ORG, I-ORG
-, Fc , O
son, VSI O, O
conocidos, AQ O, O
seguidores, NC O, O
de, SP O, O
su, DP O, O
organizacion, NC O, O
politica, AQ O, O
0, Fp , O
,,
Por, SP O, O
otra, DI O, O
parte, NC O, O
-, Fc , O
el, DA O, O
encargado, NC O, O
de, SP O, O
negocios, NC O, O
de, SP O, O
la, DA O, O
embajada, NC O, O
de, SP O, O
Estados, NC B-ORG, B-ORG
Unidos, AQ I-ORG, I-ORG
en, SP O, O
Asuncion, NC B-LOC, B-LOC
-, Fc , O
Stephen, NC B-PER, B-PER
McFarland, AQ I-PER, I-PER
-, Fc , O
declaro, VMI O, O
hoy, RG O, O
que, CS O, O
su, DP O, O
pais, NC O, O
no, RN O, O
tiene, VMI O, O
dudas, NC O, O
de, SP O, O
que, CS O, O
el, DA O, O
responsable, NC O, O
de, SP O, O
la, DA O, O
intentona, NC O, O
fue, VSI O, O
el, DA O, O
ex, NC O, O
general, AQ O, O
0, Fp , O
,,
-, Fe , O
La, DA O, O
opinion, NC O, O
estadounidense, AQ O, O
es, VSI O, O
que, CS O, O
fue, VSI O, O
Oviedo, AQ B-PER, B-PER
(, Fpa , O
el, DA O, O
que, PR O, O
hizo, VMI O, O
el, DA O, O
frustrado, AQ O, O
golpe, NC O, O
), Fpt , O
-, Fc , O
y, CC , O
esto, PD O, O
de, SP O, O
que, PR O, O
supuestamente, RG O, O
ha, VAI O, O
sido, VSP O, O
un, DI O, O
', Fz , O
autogolpe'me, NP O, O
parece, VMI O, O
un, DI O, O
argumento, NC O, O
que, PR O, O
no, RN O, O
tiene, VMI O, O
pies, NC O, O
ni, CC O, O
cabeza, NC O, O
-, Fe , O
-, Fc , O
dijo, VMI O, O
McFarland, VMN B-PER, B-PER
a, SP , O
los, DA O, O
periodistas, NC O, O
despues, RG O, O
de, SP O, O
reunirse, VMN O, O
con, SP O, O
el, DA O, O
ministro, NC O, O
del, SP O, O
Interior, NC B-MISC, B-MISC
-, Fc , O
Walter, AQ B-PER, B-PER
Bower, NC I-PE, I-PER
0, Fp , O
,,
Madrid, NC B-LOC, B-LOC
-, Fc , O
23, Z O, O
may, NC O, O
(, Fpa , O
EFE, NC B-, B-ORG
), Fpt , O
0, Fp , O
,,
-, Fg , O
,,
La, DA O, O
cadena, NC O, O
autonomica, AQ O, O
Telemadrid, NC B-ORG, B-ORG
realizara, VMI O, O
ma�ana, RG O, O
un, DI O, O
amplio, AQ O, O
despliegue, NC O, O
informativo, AQ O, O
-, Fc , O
con, SP O, O
programas, NC O, O
especiales, AQ O, O
y, CC , O
ediciones, NC O, O
extraordinarias, AQ O, O
de, SP O, O
-, Fe , B-MISC
Madrid, NC I-MIS, I-MISC
directo, AQ I-MISC, I-MISC
-, Fe , I-MISC
-, Fc , O
con, SP O, O
motivo, NC O, O
de, SP O, O
la, DA O, O
final, NC O, O
de, SP O, O
la, DA O, O
Liga, NC B-M, B-MISC
de, SP I, I-MISC
Campeones, NC I-MISC, I-MISC
que, PR O, O
jugaran, VMI O, O
en, SP O, O
Paris, VMI B-LO, B-LOC
el, DA O, O
Real, AQ B-O, B-ORG
Madrid, NC I-ORG, I-ORG
y, CC , O
el, DA O, O
Valencia, NC B-ORG, B-ORG
0, Fp , O
,,
Ma�ana, RG O, O
miercoles, NC O, O
-, Fc , O
el, DA O, O
espacio, NC O, O
-, Fe , B-MISC
Buenos, AQ I-MIS, I-MISC
dias, NC I-M, I-MISC
Madrid, AQ I-MIS, I-MISC
-, Fe , I-MISC
se, P0 O, O
emitira, VMI O, O
desde, SP O, O
un, DI O, O
-, Fe , O
set, NC O, O
-, Fe , O
habilitado, NC O, O
para, SP O, O
la, DA O, O
ocasion, NC O, O
en, SP O, O
Cibeles, NC B-LOC, B-LOC
y, CC , O
se, P0 O, O
efectuaran, VMI O, O
conexiones, NC O, O
con, SP O, O
los, DA O, O
enviados, NC O, O
especiales, AQ O, O
a, SP , O
Paris, VMI B-LO, B-LOC
-, Fc , O
con, SP O, O
los, DA O, O
hoteles, NC O, O
de, SP O, O
los, DA O, O
jugadores, NC O, O
y, CC , O
con, SP O, O
el, DA O, O
aeropuerto, NC O, O
de, SP O, O
Barajas, NC B-LOC, B-LOC
-, Fc , O
desde, SP O, O
donde, PR O, O
comenzaran, VMI O, O
a, SP , O
salir, VMN O, O
los, DA O, O
aficionados, NC O, O
con, SP O, O
direccion, NC O, O
a, SP , O
Paris, VMI B-LO, B-LOC
0, Fp , O
,,
La, DA O, O
primera, AO O, O
edicion, NC O, O
del, SP O, O
Telenoticias, NC B-MISC, B-MISC
se, P0 O, O
emitira, VMI O, O
al, SP O, O
completo, NC O, O
desde, SP O, O
la, DA O, O
capital, NC O, O
francesa, AQ O, O
-, Fc , O
donde, PR O, O
estaran, VMI O, O
Teresa, AQ B-PER, B-PER
Castanedo, NC I-PER, I-PER
-, Fc , O
Antonio, VMI B-PER, B-PER
Merida, AQ I-PER, I-PER
-, Fc , O
Manolo, VMI B-PER, B-PER
Lama, NC I-P, I-PER
y, CC , O
el, DA O, O
hombre, NC O, O
del, SP O, O
tiempo, NC O, O
-, Fc , O
Roberto, AQ B-PER, B-PER
Brasero, NC I-PER, I-PER
0, Fp , O
,,
La, DA O, O
segunda, AO O, O
edicion, NC O, O
del, SP O, O
informativo, AQ O, O
-, Fc , O
desde, SP O, O
Madrid, NC B-LOC, B-LOC
-, Fc , O
conectara, VMI O, O
con, SP O, O
el, DA O, O
estadio, NC O, O
de, SP O, O
Saint, NC B-LO, B-LOC
Denis, AQ I-LO, I-LOC
-, Fc , O
Cibeles, AQ B-LOC, B-LOC
y, CC , O
con, SP O, O
las, DA O, O
pantallas, NC O, O
instaladas, AQ O, O
en, SP O, O
la, DA O, O
Ciudad, NC B-LOC, B-LOC
Deportiva, AQ I-LOC, I-LOC
del, SP O, O
Real, AQ B-O, B-ORG
Madrid, NC I-ORG, I-ORG
-, Fc , O
desde, SP O, O
donde, PR O, O
los, DA O, O
aficionados, NC O, O
del, SP O, O
equipo, NC O, O
blanco, AQ O, O
podran, VMI O, O
seguir, VMN O, O
el, DA O, O
encuentro, NC O, O
0, Fp , O
,,
El, DA O, O
informativo, AQ O, O
-, Fe , B-MISC
Madrid, NC I-MIS, I-MISC
directo, AQ I-MISC, I-MISC
-, Fe , I-MISC
se, P0 O, O
emitira, VMI O, O
desde, SP O, O
Paris, VMI B-LO, B-LOC
-, Fc , O
desde, SP O, O
un, DI O, O
-, Fe , O
set, NC O, O
-, Fe , O
habilitado, NC O, O
en, SP O, O
el, DA O, O
estadio, NC O, O
Saint, AQ B-LO, B-LOC
Denis, NC I-LO, I-LOC
-, Fc , O
en, SP O, O
el, DA O, O
que, PR O, O
se, P0 O, O
encontrara, VMI O, O
su, DP O, O
presentadora, NC O, O
-, Fc , O
Inmaculada, AQ B-PER, B-PER
Galvan, NC I-PER, I-PER
0, Fp , O
,,
Tres, DN O, O
de, SP O, O
los, DA O, O
reporteros, NC O, O
del, SP O, O
espacio, NC O, O
-, Fc , O
Javier, AQ B-PER, B-PER
Lazaro, NC I-PER, I-PER
-, Fc , O
Miriam, NC B-PER, B-PER
de, SP I, I-PER
las, DA I-, I-PER
Heras, NC I-PE, I-PER
y, CC , O
Emilio, AQ B-PER, B-PER
Pineda, NC I-PER, I-PER
-, Fc , O
desde, SP O, O
diferentes, DI O, O
puntos, NC O, O
de, SP O, O
Paris, VMI B-LO, B-LOC
-, Fc , O
mostraran, VMI O, O
el, DA O, O
ambiente, NC O, O
que, PR O, O
se, P0 O, O
respira, VMI O, O
en, SP O, O
la, DA O, O
capital, NC O, O
francesa, AQ O, O
y, CC , O
recogeran, VMI O, O
las, DA O, O
impresiones, NC O, O
de, SP O, O
los, DA O, O
aficionados, NC O, O
0, Fp , O
,,
En, SP O, O
caso, NC O, O
de, SP O, O
que, PR O, O
el, DA O, O
Real, AQ B-O, B-ORG
Madrid, NC I-ORG, I-ORG
ganara, VMS O, O
esta, DD O, O
final, NC O, O
-, Fc , O
la, DA O, O
cadena, NC O, O
alteraria, VMI O, O
la, DA O, O
programacion, NC O, O
y, CC , O
redactores, AQ O, O
de, SP O, O
deportes, NC O, O
se, P0 O, O
trasladarian, VMI O, O
a, SP , O
la, DA O, O
fuente, NC O, O
de, SP O, O
Cibeles, NC B-LOC, B-LOC
para, SP O, O
contar, VMN O, O
la, DA O, O
alegria, NC O, O
por, SP O, O
la, DA O, O
victoria, NC O, O
0, Fp , O
,,
Tambien, RG O, O
habra, VAI O, O
conexiones, NC O, O
con, SP O, O
el, DA O, O
estadio, NC O, O
frances, AQ O, O
-, Fc , O
con, SP O, O
la, DA O, O
fiesta, NC O, O
organizada, AQ O, O
por, SP O, O
la, DA O, O
Embajada, NC B-ORG, B-ORG
Espa�ola, AQ I-ORG, I-ORG
en, SP O, O
Francia, NC B-LOC, B-LOC
y, CC , O
se, P0 O, O
recuperaran, VMI O, O
los, DA O, O
mejores, AQ O, O
goles, NC O, O
y, CC , O
las, DA O, O
anecdotas, NC O, O
que, PR O, O
se, P0 O, O
hayan, VAS O, O
producido, VMP O, O
en, SP O, O
el, DA O, O
encuentro, NC O, O
0, Fp , O
,,
Guadalupe, NC B-LOC, B-LOC
(, Fpa , O
Caceres, NC B-LOC, B-LOC
), Fpt , O
-, Fc , O
23, Z O, O
may, NC O, O
(, Fpa , O
EFE, NC B-, B-ORG
), Fpt , O
0, Fp , O
,,
-, Fg , O
,,
Las, DA O, O
comisiones, NC O, O
de, SP O, O
Comunicacion, NC B-ORG, B-ORG
Social, AQ I-ORG, I-ORG
de, SP O, O
las, DA O, O
conferencias, NC O, O
episcopales, AQ O, O
de, SP O, O
Espa�a, NC B-LOC, B-LOC
y, CC , O
Portugal, NC B-LOC, B-LOC
se, P0 O, O
reunen, VMI O, O
desde, SP O, O
hoy, RG O, O
en, SP O, O
el, DA O, O
Real, AQ B-L, B-LOC
Monasterio, NC I-LOC, I-LOC
de, SP I, I-LOC
Guadalupe, NC I-LOC, I-LOC
bajo, SP O, O
el, DA O, O
lema, NC O, O
-, Fe , B-MISC
Iglesia., AQ I-MISC, I-MISC
Medios, NC I-MIS, I-MISC
de, SP I, I-MISC
Comunicacion, NC I-MISC, I-MISC
-, Fe , I-MISC
0, Fp , O
,,
En, SP O, O
la, DA O, O
reunion, NC O, O
participan, VMI O, O
los, DA O, O
presidentes, NC O, O
de, SP O, O
ambas, DN O, O
comisiones, NC O, O
-, Fc , O
Joao, NC B-P, B-PER
Alves, NC I-PE, I-PER
-, Fc , O
obispo, NC O, O
de, SP O, O
Coimbra, NC B-LOC, B-LOC
y, CC , O
Jose, NC B-P, B-PER
Sanchez, NC I-PER, I-PER
Gonzalez, NC I-PER, I-PER
-, Fc , O
obispo, NC O, O
de, SP O, O
Sig�enza-Guadalajara, NC B-LOC, B-LOC
-, Fc , O
con, SP O, O
sus, DP O, O
respectivos, AQ O, O
vocales, AQ O, O
0, Fp , O
,,
La, DA O, O
jornada, NC O, O
de, SP O, O
trabajo, NC O, O
comenzo, VMI O, O
hoy, RG O, O
con, SP O, O
una, DI O, O
misa, NC O, O
en, SP O, O
la, DA O, O
Basilica, NC B-LOC, B-LOC
de, SP I, I-LOC
Santa, AQ I-LO, I-LOC
Maria, NC I-LO, I-LOC
de, SP I, I-LOC
Guadalupe, NC I-LOC, I-LOC
-, Fc , O
patrona, NC O, O
de, SP O, O
Extremadura, NC B-LOC, B-LOC
y, CC , O
de, SP O, O
mucha, DI O, O
devocion, NC O, O
entre, SP O, O
los, DA O, O
portugueses, AQ O, O
-, Fc , O
como, CS O, O
recordo, VMI O, O
-, Fc , O
el, DA O, O
obispo, NC O, O
de, SP O, O
Coimbra, NC B-LOC, B-LOC
en, SP O, O
la, DA O, O
primera, AO O, O
sesion, NC O, O
de, SP O, O
trabajo, NC O, O
0, Fp , O
,,
Durante, SP O, O
la, DA O, O
primera, AO O, O
sesion, NC O, O
se, P0 O, O
trato, VMI O, O
sobre, SP O, O
la, DA O, O
labor, NC O, O
que, PR O, O
desarrollan, VMI O, O
las, DA O, O
Comisiones, NC B-ORG, B-ORG
Episcopales, AQ I-ORG, I-ORG
de, SP I, I-ORG
Comunicacion, NC I-ORG, I-ORG
de, SP O, O
Portugal, NC B-LOC, B-LOC
y, CC , O
Espa�a, NC B-LOC, B-LOC
-, Fc , O
planes, NC O, O
pastorales, AQ O, O
-, Fc , O
presencia, NC O, O
de, SP O, O
la, DA O, O
Iglesia, NC B-ORG, B-ORG
en, SP O, O
los, DA O, O
medios, NC O, O
de, SP O, O
comunicacion, NC O, O
social, AQ O, O
y, CC , O
proyectos, NC O, O
0, Fp , O
,,
En, SP O, O
la, DA O, O
segunda, AO O, O
sesion, NC O, O
-, Fc , O
se, P0 O, O
debatio, VMI O, O
sobre, SP O, O
la, DA O, O
presencia, NC O, O
audiovisual, AQ O, O
de, SP O, O
la, DA O, O
Iglesia, NC B-ORG, B-ORG
en, SP O, O
Portugal, NC B-LOC, B-LOC
y, CC , O
Espa�a, NC B-LOC, B-LOC
en, SP O, O
los, DA O, O
finales, NC O, O
del, SP O, O
siglo, NC O, O
XX, AQ O, O
-, Fc , O
asi, RG O, O
como, CS O, O
nuevos, AQ O, O
proyectos, NC O, O
para, SP O, O
la, DA O, O
sociedad, NC O, O
cada, DI O, O
vez, NC O, O
mas, RG O, O
secularizada, AQ O, O
del, SP O, O
siglo, NC O, O
XXI, AQ O, O
0, Fp , O
,,
Por, SP O, O
la, DA O, O
tarde, NC O, O
-, Fc , O
los, DA O, O
distintos, DI O, O
responsables, NC O, O
de, SP O, O
varios, DI O, O
centros, NC O, O
academicos, AQ O, O
como, CS O, O
la, DA O, O
Universidad, NC B-ORG, B-ORG
Catolica, AQ I-ORG, I-ORG
de, SP I, I-ORG
Lisboa, NC I-ORG, I-ORG
y, CC , O
Facultad, NC B-ORG, B-ORG
de, SP I, I-ORG
Ciencias, NC I-ORG, I-ORG
de, SP I, I-ORG
la, DA I, I-ORG
Informacion, NC I-ORG, I-ORG
de, SP O, O
la, DA O, O
Universidad, NC B-ORG, B-ORG
Pontificia, AQ I-ORG, I-ORG
de, SP I, I-ORG
Salamanca, NC I-ORG, I-ORG
-, Fc , O
que, PR O, O
expusieron, VMI O, O
sus, DP O, O
experiencias, NC O, O
en, SP O, O
la, DA O, O
formacion, NC O, O
cristiana, AQ O, O
en, SP O, O
la, DA O, O
comunicacion, NC O, O
social, AQ O, O
0, Fp , O
,,
La, DA O, O
jornada, NC O, O
termino, VMI O, O
con, SP O, O
una, DI O, O
visita, NC O, O
guiada, AQ O, O
a, SP , O
los, DA O, O
distintos, DI O, O
museos, NC O, O
y, CC , O
piezas, NC O, O
artisticas, AQ O, O
de, SP O, O
este, DD O, O
conjunto, NC O, O
historico, AQ O, O
-, Fc , O
Patrimonio, NC B-MISC, B-MISC
de, SP I, I-MISC
la, DA I, I-MISC
Humanidad, NC I-MISC, I-MISC
-, Fc , O
a, SP , O
cargo, NC O, O
de, SP O, O
fray, NC O, O
Sebastian, AQ B-PER, B-PER
Garcia, NC I-PER, I-PER
-, Fc , O
archivero, NC O, O
y, CC , O
bibliotecario, NC O, O
del, SP O, O
Real, AQ B-L, B-LOC
Monasterio, NC I-LOC, I-LOC
0, Fp , O
,,
Ma�ana, RG O, O
-, Fc , O
los, DA O, O
ocho, DN O, O
obispos, NC O, O
y, CC , O
presbiteros, NC O, O
volveran, VMI O, O
a, SP , O
celebrar, VMN O, O
misa, NC O, O
en, SP O, O
la, DA O, O
Basilica, NC B-LOC, B-LOC
de, SP I, I-LOC
Santa, AQ I-LO, I-LOC
Maria, NC I-LO, I-LOC
de, SP I, I-LOC
Guadalupe, NC I-LOC, I-LOC
-, Fc , O
para, SP O, O
proseguir, VMN O, O
despues, RG O, O
con, SP O, O
las, DA O, O
sesiones, NC O, O
de, SP O, O
estudio, NC O, O
-, Fc , O
donde, PR O, O
el, DA O, O
arzobispo, NC O, O
de, SP O, O
Merida-Badajoz, NC B-LOC, B-LOC
Antonio, AQ B-PER, B-PER
Montero, NC I-PER, I-PER
Moreno, AQ I-PER, I-PER
expondra, VMI O, O
el, DA O, O
tema, NC O, O
-, Fe , B-MISC
Evangelizacion., AQ I-MISC, I-MISC
medios, NC I-MIS, I-MISC
de, SP I, I-MISC
comunicacion, NC I-MISC, I-MISC
social, AQ I-MIS, I-MISC
-, Fe , I-MISC
0, Fp , O
,,
Posteriormente, RG O, O
-, Fc , O
las, DA O, O
Comisiones, NC B-ORG, B-ORG
Episcopales, AQ I-ORG, I-ORG
de, SP I, I-ORG
Comunicacion, NC I-ORG, I-ORG
de, SP O, O
Portugal, NC B-LOC, B-LOC
y, CC , O
Espa�a, NC B-LOC, B-LOC
-, Fc , O
elaboraran, VMI O, O
y, CC , O
presentaran, VMI O, O
las, DA O, O
conclusiones, NC O, O
-, Fc , O
con, SP O, O
lo, DA O, O
que, PR O, O
concluira, VMI O, O
este, DD O, O
encuentro, NC O, O
de, SP O, O
Guadalupe, NC B-LOC, B-LOC
0, Fp , O
,,
Marbella, NC B-LOC, B-LOC
(, Fpa , O
Malaga, NC B-LOC, B-LOC
), Fpt , O
-, Fc , O
23, Z O, O
may, NC O, O
(, Fpa , O
EFE, NC B-, B-ORG
), Fpt , O
0, Fp , O
,,
-, Fg , O
,,
La, DA O, O
titular, NC O, O
del, SP O, O
Juzgado, VMP B-ORG, B-ORG
1, Z , I-ORG
de, SP O, O
Marbella, NC B-LOC, B-LOC
-, Fc , O
Maria, NC B-PE, B-PER
Luisa, NC I-PE, I-PER
de, SP I, I-PER
la, DA I, I-PER
Hera, NC I-P, I-PER
-, Fc , O
acordo, VMI O, O
la, DA O, O
tramitacion, NC O, O
por, SP O, O
procedimiento, NC O, O
abreviado, AQ O, O
de, SP O, O
la, DA O, O
denuncia, NC O, O
interpuesta, AQ O, O
contra, SP O, O
la, DA O, O
licencia, NC O, O
de, SP O, O
obras, NC O, O
concedida, AQ O, O
por, SP O, O
la, DA O, O
Comision, NC B-ORG, B-ORG
de, SP I, I-ORG
Gobierno, NC I-ORG, I-ORG
del, SP I-, I-ORG
Ayuntamiento, NC I-ORG, I-ORG
a, SP , O
Incopromar, NC B-ORG, B-ORG
-, Fc , O
sociedad, NC O, O
del, SP O, O
fallecido, VMP O, O
periodista, NC O, O
Antonio, AQ B-PER, B-PER
Herrero, NC I-PER, I-PER
0, Fp , O
,,
Esta, DD O, O
licencia, NC O, O
permitio, VMI O, O
a, SP , O
dicha, AQ O, O
sociedad, NC O, O
construir, VMN O, O
una, DI O, O
edificio, NC O, O
-, Fc , O
que, CS O, O
-, Fc , O
segun, SP O, O
denuncio, VMI O, O
la, DA O, O
Plataforma, NC B-ORG, B-ORG
Ciudadana, AQ I-ORG, I-ORG
para, SP I-O, I-ORG
la, DA I, I-ORG
Revision, NC I-ORG, I-ORG
del, SP O, O
PGOU, NC B-O, B-ORG
-, Fc , O
ocupaba, VMI O, O
zona, NC O, O
verde, AQ O, O
y, CC , O
vial, AQ O, O
y, CC , O
excedia, VMI O, O
en, SP O, O
cinco, DN O, O
pisos, NC O, O
la, DA O, O
altura, NC O, O
permitida, AQ O, O
-, Fc , O
que, PR O, O
paso, VMI O, O
de, SP O, O
planta, NC O, O
baja, AQ O, O
mas, RG O, O
cuatro, DN O, O
estipulada, VMP O, O
en, SP O, O
el, DA O, O
PGOU, NC B-O, B-ORG
de, SP O, O
1986, Z O, O
a, SP , O
planta, NC O, O
baja, AQ O, O
mas, RG O, O
nueve, PN O, O
0, Fp , O
,,
En, SP O, O
esta, DD O, O
causa, NC O, O
estan, VMI O, O
imputados, AQ O, O
el, DA O, O
alcalde, NC O, O
-, Fc , O
Jesus, I B-PE, B-PER
Gil, NC I-, I-PER
-, Fc , O
los, DA O, O
ediles, NC O, O
que, PR O, O
configuraban, VMI O, O
la, DA O, O
Comision, NC B-ORG, B-ORG
de, SP I, I-ORG
Gobierno, NC I-ORG, I-ORG
entre, SP O, O
los, DA O, O
que, PR O, O
esta, VMI O, O
el, DA O, O
actual, AQ O, O
portavoz, NC O, O
del, SP O, O
PA, NC B, B-ORG
y, CC , O
ex, NC O, O
edil, NC O, O
del, SP O, O
GIL, NC B-, B-ORG
-, Fc , O
Carlos, AQ B-PER, B-PER
Fernandez, AQ I-PER, I-PER
-, Fc , O
asi, RG O, O
como, CS O, O
el, DA O, O
ex, NC O, O
asesor, NC O, O
juridico, AQ O, O
de, SP O, O
Gil, NC B-, B-PER
-, Fc , O
Jose, AQ B-P, B-PER
Luis, NC I-P, I-PER
Sierra, VMM I-PER, I-PER
y, CC , O
el, DA O, O
actual, AQ O, O
gerente, NC O, O
de, SP O, O
Urbanismo, NC B-MISC, B-MISC
-, Fc , O
Juan, NC B-P, B-PER
Antonio, AQ I-PER, I-PER
Roca, NC I-P, I-PER
0, Fp , O
,,
Segun, SP O, O
el, DA O, O
auto, NC O, O
al, SP O, O
que, PR O, O
tuvo, VMI O, O
acceso, NC O, O
Efe, NC B-, B-ORG
-, Fc , O
la, DA O, O
juez, NC O, O
apunto, VMI O, O
que, CS O, O
los, DA O, O
hechos, NC O, O
denunciados, VMM O, O
pueden, VMI O, O
ser, VSN O, O
-, Fe , O
constitutivos, NC O, O
de, SP O, O
delito, NC O, O
contra, SP O, O
la, DA O, O
ordenacion, NC O, O
del, SP O, O
territorio, NC O, O
-, Fe , O
